ticker,open,high,low,close,volume,amount,marketCap,shares,foreignersShares,foreignersRate,exhaustionShares,exhsuationRate,name,market,KRXIndustry,products,IPO,industryCode,industryName,sectorCode,sectorName
234080,11920,11950,11830,11930,23973,285344675,188906229220,15834554,847784,5.3515625,15834554,5.3515625,JW생명과학,KOSPI,의약품 제조업,"기초수액, TPN, 특수수액, HEMO, 영양수액 등",2016-10-27,WI410,건강관리,G35,건강관리
067290,1492,1515,1486,1500,57446,86061847,80064189000,53376126,953193,1.7900391,53376126,1.7900391,JW신약,KOSDAQ,의약품 제조업,"매니큐어세트, 손톱깎이",2003-02-11,WI410,건강관리,G35,건강관리
001060,22350,22400,22200,22300,30927,688876525,519276239000,23285930,1569678,6.7382812,23285930,6.7382812,JW중외제약,KOSPI,의약품 제조업,"수액제,이상지질혈증치료제,혈우병치료제,소화기궤양치료제,항생제,도매",1976-06-14,WI410,건강관리,G35,건강관리
096760,3405,3405,3360,3375,31177,105255800,249496679250,73924942,1513054,2.0507812,73924942,2.0507812,JW홀딩스,KOSPI,기타 금융업,의약품 수출입업,2007-07-31,WI410,건강관리,G35,건강관리
035900,76000,76400,75500,76200,196066,14896854850,2707575890400,35532492,6384691,17.96875,35532492,17.96875,JYP Ent.,KOSDAQ,오디오물 출판 및 원판 녹음업,오디오물 출판 및 원판 녹음 관련 제품,2001-08-30,WI331,미디어,G50,커뮤니케이션서비스
318000,5060,5120,5050,5110,23618,119933425,44662539530,8740223,274805,3.140625,8740223,3.140625,KBG,KOSDAQ,합성고무 및 플라스틱 물질 제조업,"실리콘 소재(실란 모노머, 실리콘 레진&폴리머, 실리콘 융합소재)",2019-08-01,WI110,화학,G15,소재
008970,3000,3060,2945,2960,2354077,7054208068,236506684720,79900907,0,0.0,79900907,0.0,KBI동양철관,KOSPI,1차 철강 제조업,"수도용 도복장 강관,주물(강관말뚝),가스관 제조/아파트건설",1977-03-05,WI210,철강,G15,소재
024840,2060,2180,2035,2075,6120636,12957188105,72436587925,34909199,881315,2.5195312,34909199,2.5195312,KBI메탈,KOSDAQ,1차 비철금속 제조업,"동ROD, 모터코어",1994-12-29,WI230,기계,G20,산업재
105560,119600,120300,117800,117800,961524,114125225850,44936235733400,381462103,295674498,77.5,381462103,77.5,KB금융,KOSPI,기타 금융업,-,2008-10-10,WI500,은행,G40,금융
415640,8850,8850,8700,8790,147231,1289868315,1077175366920,122545548,288732,0.23999023,122545548,0.23999023,KB발해인프라,KOSPI,신탁업 및 집합투자업,,2024-11-29,WI999,리츠,G99,리츠
432320,3880,3900,3875,3900,87043,338573715,395515711500,101414285,287749,0.2800293,101414285,0.2800293,KB스타리츠,KOSPI,부동산 임대 및 공급업,"벨기에 North Galaxy Towers, 영국 Samsung Europe HQ",2022-10-06,WI999,리츠,G99,리츠
024120,3465,3480,3425,3425,21358,73432338,39387500000,11500000,727454,6.328125,11500000,6.328125,KB오토시스,KOSDAQ,자동차 신품 부품 제조업,브레이크패드,1994-12-07,WI300,자동차,G25,경기관련소비재
002380,440000,440000,432000,433000,17122,7448661250,3847841943000,8886471,964250,10.8515625,8886471,10.8515625,KCC,KOSPI,기타 화학제품 제조업,"건축용단열재,내외장재,스레트,밤라이트,암면,석고보드,판유리 제조",1973-06-25,WI220,건설,G20,산업재
021320,5280,5380,5260,5280,9748,51654350,112992000000,21400000,440758,2.0605469,21400000,2.0605469,KCC건설,KOSDAQ,건물 건설업,"토목 건축공사, 분양공사",2001-08-21,WI220,건설,G20,산업재
344820,29500,29650,29150,29300,41209,1205877075,467936001600,15970512,1255186,7.859375,15970512,7.859375,KCC글라스,KOSPI,유리 및 유리제품 제조업,판유리 등,2020-01-21,WI220,건설,G20,산업재
009070,5490,5540,5410,5470,331488,1813072165,164100000000,30000000,688341,2.2890625,30000000,2.2890625,KCTC,KOSPI,도로 화물 운송업,"화물자동차운송,항만하역,창고보관,컨테이너조작,중량물해상운송",1978-09-29,WI260,운송,G20,산업재
009440,0,0,0,756,0,0,17568790596,23239141,188501,0.8100586,23239141,0.8100586,KC그린홀딩스,KOSPI,기타 금융업,기타금융업,1994-11-05,__industryCode__,__industryName__,__sectorCode__,__sectorName__
119650,0,0,0,918,0,0,100782913662,109785309,116566,0.10998535,109785309,0.10998535,KC코트렐,KOSPI,일반 목적용 기계 제조업,전기집진기 등,2010-01-29,__industryCode__,__industryName__,__sectorCode__,__sectorName__
044180,777,945,770,842,26422017,22997041365,22496386758,26717799,639159,2.390625,26717799,2.390625,KD,KOSDAQ,건물 건설업,건설사업(완성건물),2000-11-16,WI220,건설,G20,산업재
092220,793,802,784,800,910947,722952992,160610512800,200763141,9522272,4.7382812,200763141,4.7382812,KEC,KOSPI,반도체 제조업,반도체 제조,2006-10-16,WI620,반도체,G45,IT
046440,5290,5300,5160,5170,48919,255138540,196515846340,38010802,2008299,5.28125,38010802,5.28125,KG모빌리언스,KOSDAQ,소프트웨어 개발 및 공급업,유무선전화결제서비스,2004-12-14,WI602,IT서비스,G45,IT
003620,3320,3355,3270,3270,259365,852423808,661765962240,202374912,46568063,23.015625,202374912,23.015625,KG모빌리티,KOSPI,자동차용 엔진 및 자동차 제조업,"자동차,자동차부품,차륜,정비 제조/도소매",1975-05-29,WI300,자동차,G25,경기관련소비재
016380,5530,5550,5410,5410,101792,555661490,541048132770,100008897,5176099,5.1796875,100008897,5.1796875,KG스틸,KOSPI,1차 철강 제조업,"철강재(냉연강판,아연도강판,칼라강판,석도강판,선재류,강관,형강,봉강),비철금속 제조,도매",1986-02-03,WI210,철강,G15,소재
151860,6170,6200,6050,6090,68234,416702570,289902282180,47603002,1526886,3.2109375,47603002,3.2109375,KG에코솔루션,KOSDAQ,자동차 차체나 트레일러 제조업,"집단에너지(스팀), 산화동, 폐기물 소각",2013-07-24,WI300,자동차,G25,경기관련소비재
035600,10480,10500,10260,10320,96571,996369455,284361758880,27554434,1703807,6.1796875,27554434,6.1796875,KG이니시스,KOSDAQ,소프트웨어 개발 및 공급업,전자지불서비스,2002-11-22,WI602,IT서비스,G45,IT
001390,5120,5140,4970,4975,341797,1715907874,340633474000,68469040,5372467,7.8515625,68469040,7.8515625,KG케미칼,KOSPI,기초 화학물질 제조업,"콘크리트혼화제, 비료, 친환경농자재, 수처리제",1989-08-25,WI300,자동차,G25,경기관련소비재
226360,0,0,0,2555,0,0,67617390260,26464732,574879,2.1699219,26464732,2.1699219,KH 건설,KOSDAQ,토목 건설업,기업인수합병,2015-10-22,__industryCode__,__industryName__,__sectorCode__,__sectorName__
111870,0,0,0,8910,0,0,62746456410,7042251,74778,1.0595703,7042251,1.0595703,KH 미래물산,KOSDAQ,영상 및 음향기기 제조업,"이어폰,헤드폰,키패드",2010-11-05,__industryCode__,__industryName__,__sectorCode__,__sectorName__
033180,0,0,0,5310,0,0,138166306200,26020020,3712934,14.2734375,26020020,14.2734375,KH 필룩스,KOSPI,전자부품 제조업,"전자부품(페라이트코아,트랜스포머,데코램프) 제조/온라인정보 제공/부동산 임대",2001-12-26,__industryCode__,__industryName__,__sectorCode__,__sectorName__
060720,13320,13450,13240,13430,283268,3791167285,317988046060,23677442,2550910,10.7734375,23677442,10.7734375,KH바텍,KOSDAQ,전자부품 제조업,"휴대폰부품(SHIELD, BRACKET)",2002-05-21,WI610,IT하드웨어,G45,IT
001940,26750,26950,26600,26750,7573,202952850,379218165000,14176380,1043112,7.359375,14176380,7.359375,KISCO홀딩스,KOSPI,1차 철강 제조업,지주사업,1989-11-13,WI210,철강,G15,소재
058400,740,741,737,740,181847,134268839,97997992800,132429720,0,0.0,0,0.0,KNN,KOSDAQ,텔레비전 방송업,방송프로그램 제작 및 송출,2010-11-03,WI331,미디어,G50,커뮤니케이션서비스
025000,50600,50700,50000,50000,4824,243076050,242000000000,4840000,928185,19.1875,4840000,19.1875,KPX케미칼,KOSPI,기초 화학물질 제조업,"PPG,PU RESIN,우레탄수지,대향막박리재,반도체 CM PAD,Polyether Polyol,산업용기초화학제품,화공약품 제조,판매",1994-12-27,WI110,화학,G15,소재
092230,69800,70200,69700,69700,1534,107290300,294457826200,4224646,1188459,28.125,4224646,28.125,KPX홀딩스,KOSPI,기초 화학물질 제조업,지주회사,2006-10-12,WI110,화학,G15,소재
000040,538,538,527,530,250804,133182029,45778847520,86375184,25320451,29.3125,86375184,29.3125,KR모터스,KOSPI,그외 기타 운송장비 제조업,"이륜차(오토바이) 제조,도매",1976-05-25,WI300,자동차,G25,경기관련소비재
044450,9520,9640,9480,9490,58757,562886160,219085001200,23085880,1817823,7.8710938,23085880,7.8710938,KSS해운,KOSPI,해상 운송업,"특수화물해상운송(액화가스,LPG,암모니아,VCM,석유화학제품 등), 선박대여",2007-10-26,WI260,운송,G20,산업재
101000,1900,2135,1887,2090,2958971,6067535764,69903816180,33446802,436766,1.3095703,33446802,1.3095703,KS인더스트리,KOSDAQ,특수 목적용 기계 제조업,"선박용 크레인,선박구성부품,선박의장품,철구조물 제조/철판 도매/부동산 임대",2009-11-06,WI240,조선,G20,산업재
030200,51600,51800,51300,51300,496399,26153246006,12928712440500,252021685,123490626,49.0,123490626,100.0,KT,KOSPI,전기 통신업,"유무선통신사업,공중전기통신사업,인터넷,전자상거래,네트워크(전용회선,데이터통신,초고속사업 등)",1998-12-23,WI700,통신서비스,G50,커뮤니케이션서비스
033780,136000,138000,134400,135100,305389,41489537500,16490643344700,122062497,50000105,40.96875,122062497,40.96875,KT&G,KOSPI,담배 제조업,"잎담배,제조담배,홍삼,홍삼제품 제조,판매",1999-10-08,WI400,필수소비재,G30,필수소비재
058850,2830,2840,2805,2810,161655,455852540,119944850000,42685000,3291769,7.7109375,42685000,7.7109375,KTcs,KOSPI,기타 정보 서비스업,전화번호검색 데이타제공/콜센터 운영,2010-09-16,WI250,"상사,자본재",G20,산업재
058860,2840,2855,2830,2850,82910,235556353,99185700000,34802000,2335461,6.7109375,34802000,6.7109375,KTis,KOSPI,기타 정보 서비스업,"114전화번호안내, 고객센터",2010-12-17,WI250,"상사,자본재",G20,산업재
089600,14750,15000,14750,14850,8905,132479005,171787220550,11568163,615625,5.3203125,11568163,5.3203125,KT나스미디어,KOSDAQ,광고업,광고매체 판매,2013-07-17,WI331,미디어,G50,커뮤니케이션서비스
418470,14740,14750,14550,14550,19341,282356330,124603129950,8563789,563408,6.578125,8563789,6.578125,KT밀리의서재,KOSDAQ,"서적, 잡지 및 기타 인쇄물 출판업",전자책 정기구독 서비스,2023-09-27,WI331,미디어,G50,커뮤니케이션서비스
043610,2100,2110,2050,2050,115926,240364010,119136647900,58115438,875848,1.5097656,58115438,1.5097656,KT지니뮤직,KOSDAQ,영상·오디오물 제공 서비스업,디지털 음악 서비스 및 음원유통,2000-07-20,WI331,미디어,G50,커뮤니케이션서비스
122450,4160,4160,4050,4100,82934,340209935,183761319400,44819834,784431,1.75,21961719,3.5703125,KX,KOSDAQ,텔레비전 방송업,방송채널사업 및 방송송출서비스,2011-05-25,WI250,"상사,자본재",G20,산업재
052900,922,929,912,923,70604,64922992,50864238191,55107517,1012020,1.8398438,55107517,1.8398438,KX하이텍,KOSDAQ,플라스틱제품 제조업,TRAY(반도체Packing재료),2005-01-18,WI620,반도체,G45,IT
036560,16190,16190,15810,16060,3051,48837910,252945000000,15750000,865668,5.5,15750000,5.5,KZ정밀,KOSDAQ,일반 목적용 기계 제조업,"펌프, 밸브, 주물",1999-12-28,WI230,기계,G20,산업재
061970,4385,4435,4315,4430,384393,1685464789,257307716580,58083006,17299923,29.78125,58083006,29.78125,LB세미콘,KOSDAQ,반도체 제조업,"골드범핑, 솔더범핑 등",2011-01-31,WI620,반도체,G45,IT
309960,5350,5410,5250,5300,69879,373654090,123051366700,23217239,475684,2.0507812,23217239,2.0507812,LB인베스트먼트,KOSDAQ,기타 금융업,중소기업 창업투자,2023-03-29,WI500,은행,G40,금융
093050,18640,18640,18270,18350,33118,610631325,536554000000,29240000,3820860,13.0703125,29240000,13.0703125,LF,KOSPI,봉제의복 제조업,"기성복, 의류, 잡화, 제조",2006-12-01,WI310,"화장품,의류",G25,경기관련소비재
003550,77300,77400,75700,75700,244712,18647920450,11903913190500,157251165,54163029,34.4375,157251165,34.4375,LG,KOSPI,기타 금융업,지주회사,1970-02-13,WI250,"상사,자본재",G20,산업재
034220,12700,13680,12550,13310,21340091,283334605412,6655000000000,500000000,121237722,24.25,500000000,24.25,LG디스플레이,KOSPI,전자부품 제조업,"고화질, 초대형, 폴더블 고부가가치 디스플레이 제품 개발, 제조",2004-07-23,WI640,디스플레이,G45,IT
051900,293000,293000,290500,291000,42953,12511960000,4453015569000,15302459,4131563,27.0,15302459,27.0,LG생활건강,KOSPI,기타 화학제품 제조업,"화장품,생활용품 제조,도매",2001-04-25,WI310,"화장품,의류",G25,경기관련소비재
064400,71600,72200,70800,71300,353292,25224993750,6907968092400,96885948,6236589,6.4414062,96885948,6.4414062,LG씨엔에스,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컨설팅, 시스템 구축/운영, 토탈 아웃소싱 및 AI, 클라우드·스마트팩토리 등 IT신기술 기반의 DX사업",2025-02-05,WI602,IT서비스,G45,IT
373220,357000,359000,346500,349500,293554,103299928000,81783000000000,234000000,9570742,4.0898438,234000000,4.0898438,LG에너지솔루션,KOSPI,일차전지 및 이차전지 제조업,"2차전지 (소형,ESS,자동차전지)",2022-01-27,WI630,IT가전,G45,IT
032640,14810,14950,14670,14790,792831,11734820415,6357161370450,429828355,171975296,40.0,210615894,81.625,LG유플러스,KOSPI,전기 통신업,"개인휴대통신서비스,음성서비스,데이터서비스,부가통신/단말기 도소매/프로그램 개발,자료제공",2008-04-21,WI700,통신서비스,G50,커뮤니케이션서비스
011070,167900,179900,167800,179900,476521,83295110950,4257712549300,23667107,5332491,22.53125,23667107,22.53125,LG이노텍,KOSPI,전자부품 제조업,기타 전자부품 제조업,2008-07-24,WI610,IT하드웨어,G45,IT
066570,77200,77500,76800,77000,375476,28939952800,12542251799000,162886387,48750483,29.9375,162886387,29.9375,LG전자,KOSPI,통신 및 방송 장비 제조업,"이동통신단말기,C-TV,V.C.R.,컴퓨터,완전평면 TV,플라즈마 디스플레이 패널 TV,전자제품(세탁기외),CDMA(코드분할다중접속)이동통신,전자교환기,전송기기",2002-04-22,WI630,IT가전,G45,IT
037560,2940,2950,2895,2900,84542,245699246,224595908500,77446865,4084103,5.2695312,37948964,10.7578125,LG헬로비전,KOSPI,텔레비전 방송업,"케이블TV, 인터넷서비스 등",2012-11-09,WI331,미디어,G50,커뮤니케이션서비스
051910,295000,300500,286500,288000,320132,93993296000,20330594784000,70592343,22746503,32.21875,70592343,32.21875,LG화학,KOSPI,기초 화학물질 제조업,"유화/기능/합성수지,재생섬유소,산업재,리튬이온전지,평광판,PVC 제조,도매",2001-04-25,WI110,화학,G15,소재
079550,499500,544000,499000,542000,316829,167954939750,11924000000000,22000000,6983479,31.734375,22000000,31.734375,LIG넥스원,KOSPI,무기 및 총포탄 제조업,정밀유도무기 등,2015-10-02,WI250,"상사,자본재",G20,산업재
225190,1530,1547,1525,1528,236042,362255765,77543616320,50748440,1007852,1.9902344,50748440,1.9902344,LK삼양,KOSDAQ,사진장비 및 광학기기 제조업,디지털 카메라용 교환렌즈,2017-06-02,WI610,IT하드웨어,G45,IT
006260,191500,191600,188600,189900,136746,25999108750,6019830000000,31700000,4905828,15.4765625,31700000,15.4765625,LS,KOSPI,기타 금융업,"전력용전선,일반전선,통신케이블,동선,알루미늄선,공조기,프라스틱사출성형기 제조,도매",1977-06-30,WI230,기계,G20,산업재
010120,313500,314500,306500,309000,106351,32925439750,9270000000000,30000000,7440717,24.796875,30000000,24.796875,LS ELECTRIC,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","고압기기,저압기기,변압기,배전반,PLC,인버터,빌딩설비,공조기,건축배관,자동화기기 제조,동가공",1994-07-11,WI230,기계,G20,산업재
000680,4110,4145,4070,4130,210992,868569021,325456456080,78803016,1836087,2.3300781,78803016,2.3300781,LS네트웍스,KOSPI,상품 종합 도매업,"혁화,의류,등산용품 도매,제조/부동산 임대",1973-11-15,WI510,증권,G40,금융
060370,24900,25350,24200,24800,487779,12037238050,1295523579200,52238854,1572756,3.0097656,52238854,3.0097656,LS마린솔루션,KOSDAQ,전기 및 통신 공사업,해저케이블등의 건설 및 유지보수 업무,2002-02-15,WI220,건설,G20,산업재
417200,10460,10500,10320,10360,146615,1521348990,700881547240,67652659,4377371,6.46875,67652659,6.46875,LS머트리얼즈,KOSDAQ,전자부품 제조업,울트라커패시터(셀 및 모듈),2023-12-12,WI630,IT가전,G45,IT
229640,39250,40100,39000,39750,193053,7635988675,1217338940250,30624879,1419735,4.640625,30624879,4.640625,LS에코에너지,KOSPI,기타 금융업,,2016-09-22,WI230,기계,G20,산업재
078020,5600,5610,5500,5510,141015,778883820,305701356900,55481190,1065340,1.9199219,55481190,1.9199219,LS증권,KOSDAQ,금융 지원 서비스업,유가증권위탁매매,2007-02-21,WI510,증권,G40,금융
